CLUSTER,WEEK,CARRIER,NETWORK,COUNT,AREA,LATITUDE,LONGITUDE,AVG RTT
0,44,tmobile,wifi,44,NYC,40.8875989318,-73.9763255682,204.3090909091
1,44,tmobile,wifi,96,NYC,40.7463950417,-74.009445,49.5292708333
3,44,tmobile,wifi,6,NYC,40.824806,-74.109314,14.25
6,46,tmobile,wifi,51,NYC,40.731297,-74.270752,20.7588235294
1,46,tmobile,wifi,18,NYC,40.746498,-74.009445,18.3377777778
0,46,tmobile,wifi,25,NYC,40.72725316,-73.96513504,273.092
2,46,tmobile,wifi,3,NYC,40.694504,-73.956558,86.5466666667
2,47,tmobile,wifi,1,NYC,40.694504,-73.956558,14.6
1,47,tmobile,wifi,4,NYC,40.739376,-73.998428,126.8275
7,49,tmobile,wifi,1,NYC,40.840981,-73.944801,33.5
0,50,verizonwireless,1xrtt,69,NYC,40.7724737101,-73.9838712464,95.4057971014
1,51,verizonwireless,1xrtt,16,NYC,40.785946,-73.97419,70.4625
0,51,verizonwireless,1xrtt,31,NYC,40.7875216129,-73.980442,80.7193548387
1,50,verizonwireless,1xrtt,56,NYC,40.7860476964,-73.9736651964,103.9535714286
1,52,verizonwireless,1xrtt,119,NYC,40.785946,-73.97419,78.425210084
0,52,verizonwireless,1xrtt,51,NYC,40.7501678431,-74.0267538431,129.5078431373
0,53,verizonwireless,1xrtt,11,NYC,40.7585192727,-74.0595008182,66.1181818182
0,45,verizonwireless,1xrtt,6,NYC,40.750068,-74.0172806667,234.9166666667
1,49,verizonwireless,1xrtt,2,NYC,40.784275,-73.962433,59.95
0,49,verizonwireless,1xrtt,10,NYC,40.799919,-73.968307,70.5
0,48,verizonwireless,1xrtt,4,NYC,40.739109,-74.027075,2059.825
1,48,verizonwireless,1xrtt,1,NYC,40.785946,-73.97419,349
1,46,verizonwireless,1xrtt,10,NYC,40.7830285,-73.9762467,110.13
0,46,verizonwireless,1xrtt,9,NYC,40.7416838889,-74.035101,130.6222222222
1,45,verizonwireless,1xrtt,8,NYC,40.77937325,-73.98006625,105.025
0,47,verizonwireless,1xrtt,30,NYC,40.785075,-73.9672774667,218.7366666667
1,47,verizonwireless,1xrtt,6,NYC,40.789262,-73.9541076667,114.0333333333
3,53,verizonwireless,evdoa,5,NYC,40.737221,-74.261171,70.56
2,51,verizonwireless,evdoa,459,NYC,40.7728166144,-73.9874589194,70.9749455338
1,51,verizonwireless,evdoa,24,NYC,40.5980205,-74.07480775,79.4
0,51,verizonwireless,evdoa,28,NYC,40.6734863929,-74.0502154643,68.3428571429
0,50,verizonwireless,evdoa,8,NYC,40.66353275,-73.975189125,70.6125
3,52,verizonwireless,evdoa,4,NYC,40.731297,-74.270752,74.225
2,53,verizonwireless,evdoa,1,NYC,40.753685,-73.999161,64.4
3,49,verizonwireless,evdoa,22,NYC,40.7441195455,-74.2636552727,63.15
3,51,verizonwireless,evdoa,2,NYC,40.731297,-74.270752,59.3
2,44,verizonwireless,evdoa,62,NYC,40.7450632258,-74.009445,87.5016129032
0,45,verizonwireless,evdoa,9,NYC,40.7352708889,-74.0553551111,104.3111111111
3,46,verizonwireless,evdoa,66,NYC,40.7417153182,-74.2649859091,68.0348484848
3,47,verizonwireless,evdoa,9,NYC,40.733256,-74.2696677778,65.2555555556
0,47,verizonwireless,evdoa,12,NYC,40.72124375,-73.938418,99.9833333333
0,53,verizonwireless,lte,182,NYC,40.7662427253,-73.9751020934,71.0912087912
0,51,verizonwireless,lte,59,NYC,40.7920768983,-73.9683947288,70.9745762712
0,50,verizonwireless,lte,16,NYC,40.7516563125,-73.98089575,66.975
0,46,verizonwireless,lte,6,NYC,40.770069,-73.958023,71.7333333333
0,47,verizonwireless,lte,60,NYC,40.7598168,-73.9988706,68.03
0,44,verizonwireless,wifi,2,NYC,40.911488,-73.782356,14.85
4,44,verizonwireless,wifi,13,NYC,40.746498,-74.009445,107.9476923077
4,48,verizonwireless,wifi,1,NYC,40.746498,-74.009445,253
1,49,verizonwireless,wifi,1,NYC,40.785946,-73.97419,80.4
1,48,virginmobile,evdoa,2,NYC,40.741556,-74.009445,408
0,48,virginmobile,evdoa,14,NYC,40.7895885,-73.9527705,295.2142857143
2,48,virginmobile,evdoa,6,NYC,40.7282965,-73.9812885,422
2,46,virginmobile,evdoa,13,NYC,40.7296968462,-73.9834549231,239.6923076923
2,47,virginmobile,evdoa,23,NYC,40.731428087,-73.9861332609,393
0,47,virginmobile,evdoa,8,NYC,40.76567375,-73.97492375,411.75
1,46,virginmobile,evdoa,3,NYC,40.746498,-74.009445,498
2,45,virginmobile,evdoa,6,NYC,40.732254,-73.987411,335.6666666667
1,47,virginmobile,evdoa,2,NYC,40.741556,-74.009445,434.5
1,45,virginmobile,evdoa,7,NYC,40.746498,-74.009445,361
0,46,virginmobile,evdoa,1,NYC,40.783062,-73.971252,228
2,44,virginmobile,wifi,17,NYC,40.746498,-74.009445,55.4705882353
1,45,virginmobile,wifi,240,NYC,40.732254,-73.987411,95.3625
2,48,virginmobile,wifi,1,NYC,40.746498,-74.009445,112
1,46,virginmobile,wifi,107,NYC,40.732254,-73.987411,89.6448598131
2,45,virginmobile,wifi,141,NYC,40.746498,-74.009445,60.6808510638
2,46,virginmobile,wifi,11,NYC,40.746498,-74.009445,55.2727272727
1,47,virginmobile,wifi,1,NYC,40.732254,-73.987411,88
null,50,,1xrtt,4,NYC,40.75614775,-73.99475475,286.675
null,49,,1xrtt,3,NYC,40.7547763333,-73.9952443333,334.3333333333
4,52,tmobile,hsdpa,1,NYC,40.824806,-74.109314,57.4
null,52,verizonwireless,ehrpd,1,NYC,40.785946,-73.97419,84.7
6,52,tmobile,hsdpa,62,NYC,40.7485667258,-74.0040898387,73.6387096774
7,52,tmobile,hsdpa,43,NYC,40.8441745349,-73.9491061395,60.4023255814
8,52,tmobile,hsdpa,2,NYC,40.824806,-74.109314,71.1
5,52,tmobile,hsdpa,5,NYC,40.755551,-73.9192994,62.66
9,52,tmobile,hsdpa,45,NYC,40.683006,-73.980064,59.8777777778
null,51,,1xrtt,1,NYC,40.696743,-74.1651,334
6,53,tmobile,hsdpa,42,NYC,40.7496025476,-73.999616,252.3714285714
7,53,tmobile,hsdpa,60,NYC,40.8412353,-73.9451438167,67.3583333333
9,53,tmobile,hsdpa,17,NYC,40.694504,-73.956558,63.7
5,53,tmobile,hsdpa,59,NYC,40.7234597627,-74.2484545085,69.9050847458
null,53,,evdo0,1,NYC,40.755322,-73.993286,63.6
null,53,,wifi,1,NYC,40.753685,-73.999161,44.4
null,53,,evdoa,2,NYC,40.753685,-73.999161,69.6
8,49,tmobile,hsdpa,17,NYC,40.824806,-74.109314,51.1764705882
5,49,tmobile,hsdpa,9,NYC,40.7775734444,-74.1370426667,81.0444444444
6,49,tmobile,hsdpa,43,NYC,40.7464886977,-74.0097867674,113.8046511628
6,51,tmobile,hsdpa,234,NYC,40.7532800385,-74.0060735342,63.2504273504
7,51,tmobile,hsdpa,60,NYC,40.8412353,-73.9451438167,56.8366666667
9,51,tmobile,hsdpa,8,NYC,40.694504,-73.956558,56.95
5,51,tmobile,hsdpa,5,NYC,40.803615,-74.0320694,82.38
8,51,tmobile,hsdpa,7,NYC,40.824806,-74.109314,69.9285714286
null,44,,unknown,2,NYC,40.746498,-74.009445,323.5
null,44,,evdoa,15,NYC,40.7469771333,-74.0087594,64.406
10,44,tmobile,hsdpa,4,NYC,40.622047,-74.244591,80.475
6,44,tmobile,hsdpa,10,NYC,40.7355766,-73.9925511,75.4
9,43,tmobile,hsdpa,56,NYC,40.6831835893,-73.9806935714,197.4303571429
6,43,tmobile,hsdpa,36,NYC,40.7470434167,-74.0074861944,93.5555555556
0,43,sprint,evdoa,1,NYC,40.794064,-73.927162,91.2
6,45,tmobile,hsdpa,94,NYC,40.7475132872,-73.9971615532,100.25
10,45,tmobile,hsdpa,120,NYC,40.622047,-74.244591,85.6433333333
9,45,tmobile,hsdpa,64,NYC,40.6865638594,-73.9675764375,112.69375
5,45,tmobile,hsdpa,10,NYC,40.7688644,-74.0596398,99.5
7,45,tmobile,hsdpa,61,NYC,40.8424364426,-73.944801,47.8950819672
8,45,tmobile,hsdpa,2,NYC,40.824806,-74.109314,105.2
8,48,tmobile,hsdpa,14,NYC,40.824806,-74.109314,65.2357142857
9,48,tmobile,hsdpa,120,NYC,40.6843474333,-73.9773216333,104.1225
7,48,tmobile,hsdpa,18,NYC,40.840981,-73.944801,53.0611111111
6,48,tmobile,hsdpa,50,NYC,40.75271402,-73.99963122,97.6
5,48,tmobile,hsdpa,13,NYC,40.7511813077,-74.0507122308,85.2692307692
7,48,tmobile,wifi,1,NYC,40.840981,-73.944801,21.8
2,48,tmobile,umts,1,NYC,40.840981,-73.944801,299
null,48,virginmobile,1xrtt,1,NYC,40.713509,-73.985939,1344
null,48,,1xrtt,2,NYC,40.755322,-73.993286,331.5
2,48,tmobile,wifi,1,NYC,40.694504,-73.956558,18.2
1,48,tmobile,wifi,1,NYC,40.746498,-74.009445,16.2
null,48,verizonwireless,evdo0,5,NYC,40.7460462,-74.0411758,142.4
6,47,tmobile,hsdpa,131,NYC,40.7445590611,-74.0029905573,79.8748091603
5,47,tmobile,hsdpa,32,NYC,40.8090638438,-74.0756846563,62.415625
8,47,tmobile,hsdpa,309,NYC,40.824806,-74.109314,55.198381877
6,46,tmobile,hsdpa,158,NYC,40.7386439557,-73.9920196203,85.6607594937
8,46,tmobile,hsdpa,17,NYC,40.824806,-74.109314,51.7294117647
5,46,tmobile,hsdpa,20,NYC,40.7568676,-74.13565555,64.175
7,46,tmobile,hsdpa,10,NYC,40.840981,-73.944801,49.74
9,47,tmobile,hsdpa,65,NYC,40.6830674154,-73.9788886308,137.9246153846
null,47,verizonwireless,evdo0,1,NYC,40.785946,-73.97419,129
2,49,tmobile,umts,2,NYC,40.840981,-73.944801,188.05
null,45,,unknown,1,NYC,40.678833,-73.950676,142
